Raw Source Row ID,Source Name,Source File / Sheet,Owner Team,Source Row / Evidence ID,Source Bug ID,Module,Screen / Route,Title,Description / Finding,Raw Severity / Priority,Raw Status,Evidence Reference,Triage Outcome,Triage Reason,Include In Master,Master Candidate ID,Duplicate Candidate
RAW-0139,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,25,DA09-024,Vyaya / Expenses,Needs WD Verification,Payment Mode mapping unclear,Different naming | The frontend label differs from the database field name. | Confirm that Payment Mode maps to expense_entries.mode. | Possible DB: expense_entries mode,Medium,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-EXPENSE-011,BUG-EXPENSE-011
RAW-0140,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,26,DA09-025,Vyaya / Expenses,Needs WD Verification,Budget; Category target spend mapping unclear,"Technical mapping unclear | Both frontend concepts appear to rely on budget_plans.categories, which is described as a combined JSON field; its structure and per-category value mapping are not confirmed. | Confirm the schema of budget_plans.categories and identify how overall category data and each category target amount are stored and retrieved. | Possible DB: budget_plans categories",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-EXPENSE-012,BUG-EXPENSE-012
RAW-0141,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,27,DA09-026,Vyaya / Expenses,Needs WD Verification,Monthly Spending Limit mapping unclear,Different naming | The frontend label differs from the database field name. | Confirm that Monthly Spending Limit maps to budget_plans.totalMonthly. | Possible DB: budget_plans totalMonthly,Medium,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-EXPENSE-013,BUG-EXPENSE-013
RAW-0142,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,28,DA09-027,Vyaya / Expenses,Needs WD Verification,Service Name; Subscription Name mapping unclear,"Technical mapping unclear | The same subscription name field appears through both Vyaya and Leakage screens, suggesting two entry points to the same table; module ownership and record lifecycle are not confirmed. | Confirm whether both screens create and edit the same subscriptions records and which module owns validation, updates, and deletion. | Possible DB: subscriptions name",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-EXPENSE-014,BUG-EXPENSE-014
RAW-0143,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,29,DA09-028,Onboarding,/not,Do you know how many subscriptions you pay monthly?; Any auto-debits active?; Any unused OTT or app subscriptions? mapping unclear,"UI field may be computed/not stored | These appear to be onboarding or awareness questions. One has no field, while others may be derived from subscription records or analytics rather than stored as direct answers. | Confirm whether these responses are persisted, computed from subscriptions/subscription_analytics, or used only for UI onboarding. | Possible DB: subscriptions; subscription_analytics; Not found autoDebit; unusedSubscriptions; Not found",Low,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-ONBOARD-004,BUG-ONBOARD-004
RAW-0144,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,30,DA09-029,Vyaya / Expenses,Needs WD Verification,Monthly Cost; Billing Frequency; Paid From Account; Mark as essential mapping unclear,Different naming | The frontend labels differ from the corresponding database field names. | Confirm each listed frontend-to-database mapping. | Possible DB: subscriptions amount; billingCycle; linkedBankAccountId; isEssential,Medium,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-EXPENSE-015,BUG-EXPENSE-015
RAW-0145,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,31,DA09-030,Authentication,Needs WD Verification,Category mapping unclear,"Multiple possible database matches | Both a plain category field and a custom-category reference exist, and the dropdown target is not identified. | Confirm when the frontend writes to subscriptions.category versus customCategoryId and which field is authoritative for display and filtering. | Possible DB: subscriptions category or customCategoryId",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-AUTH-016,BUG-AUTH-016
RAW-0146,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,32,DA09-031,Kunji / Credentials,Needs WD Verification,Portal Linked mapping unclear,"No database match found | No subscription field was identified for linking a portal or credential record. | Confirm whether this relationship is stored elsewhere, derived through another linking table, or not persisted. | Possible DB: Not found Not found",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-CREDENTIAL-006,BUG-CREDENTIAL-006
RAW-0147,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,33,DA09-032,Authentication,Needs WD Verification,Do you have a legally signed Will?; I have a legally signed will document. mapping unclear,"Possible duplicate table | Two tables appear to store whether a will exists, using different field names, and the authoritative source is not identified. | Confirm which table and field are authoritative for will-existence status and whether the other table is duplicate, legacy, derived, or used for a separate purpose. | Possible DB: succession_wills; will_status willExists; existsFlag",High,Needs technical confirmation,Frontend vs Database Comparison,Duplicate/code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-AUTH-017,BUG-AUTH-017
RAW-0148,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,34,DA09-033,Kar / Tax,/Emergency,Special/Emergency Instructions mapping unclear,"Different naming | The frontend label differs from will_status.instructions, and no equivalent field was noted on succession_wills. | Confirm that this field is stored only in will_status.instructions and clarify its relationship to succession_wills. | Possible DB: will_status instructions",Medium,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-TAX-005,BUG-TAX-005
RAW-0149,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,35,DA09-034,Bhoomi / Property,/address,Property title mapping unclear,"No database match found | No explicit title field was identified on property_assets. | Confirm whether property title is stored, derived from type/address, or not persisted, and identify the exact source used by the UI. | Possible DB: property_assets Not found; closest fields type and address",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-PROPERTY-001,BUG-PROPERTY-001
RAW-0150,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,36,DA09-035,Bhoomi / Property,Needs WD Verification,Ownership; Market value; Purchase price mapping unclear,Different naming | The frontend labels differ from the corresponding database field names. | Confirm each listed frontend-to-database mapping. | Possible DB: property_assets ownershipType; currentValue; purchaseAmount,Medium,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-PROPERTY-002,BUG-PROPERTY-002
RAW-0151,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,37,DA09-036,Bhoomi / Property,Needs WD Verification,Secret field mapping unclear,"Technical mapping unclear | The database field name suggests an identifier, while the frontend description suggests a hidden field; its purpose and handling are not clear. | Confirm what secretFieldId references or stores, how the frontend control uses it, and what access or security rules apply. | Possible DB: property_assets secretFieldId",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-PROPERTY-003,BUG-PROPERTY-003
RAW-0152,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,38,DA09-037,Bhoomi / Property,Needs WD Verification,Sale deed; Tax receipt mapping unclear,"Multiple possible database matches | Both document uploads appear to use the same multi-file field, with no identified field showing how document type is distinguished. | Confirm how sale deeds and tax receipts are separately classified, retrieved, and updated when both use property_assets.vaultFileIds. | Possible DB: property_assets vaultFileIds",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-PROPERTY-004,BUG-PROPERTY-004
RAW-0153,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,39,DA09-038,Onboarding,/DIN,Are you salaried?; Do you file GST?; Are you a company director?; Do you pay advance tax? mapping unclear,"Technical mapping unclear | No direct boolean fields were identified for these onboarding questions. Some may use occupation data or the presence of GST/DIN records as indirect indicators; advance-tax status has no identified field. | Confirm whether each answer is stored, derived from existing records, or used only for onboarding, and provide the exact field or rule for each. | Possible DB: users; gst_records; din_records; Not found occupationType; record presence; Not found",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-ONBOARD-005,BUG-ONBOARD-005
RAW-0154,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,40,DA09-039,Authentication,Needs WD Verification,Filing status; ITR Type mapping unclear,"Multiple possible database matches | Filing status may refer to either status or filingType, while ITR Type also maps to filingType, creating a possible overlap. | Confirm the distinct meaning and authoritative field for Filing status and ITR Type, including whether tax_records.status and filingType are both used. | Possible DB: tax_records status or filingType; filingType",High,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-AUTH-018,BUG-AUTH-018
RAW-0155,DA unclear/conflicting fields,audit-input/02-existing-team-outputs/DA_UNCLEAR_AND_CONFLICTING_FIELDS.csv,DA,41,DA09-040,Kar / Tax,Needs WD Verification,Tax payable mapping unclear,Different naming | The frontend label differs from the database field name. | Confirm that Tax payable maps to tax_records.taxDue. | Possible DB: tax_records taxDue,Medium,Needs technical confirmation,Frontend vs Database Comparison,Code risk,All DA unclear-field findings triaged as code risk unless duplicate-table wording is present.,Yes,BUG-TAX-006,BUG-TAX-006
