Row ID,File Path,Component or Function Name,Module Name,Parent Module,Route Path,Route Type,Is Dynamic Route,HTTP Methods,File Type,Import Count,Export Count,Consuming Pages/Components,Store Links,Service Links,API Route Links,Prisma Schema Links,Supabase Table Links,CRUD Operation,Duplicate Implementation,Canonical Status,Confidence Level,Verification Status,Reviewer Name,Review Date,Evidence Reference,Risk Assessment,Action Required,Acceptance Vocabulary,Notes
MOD-MAP-0164,src/app/(landing)/roadmap/page.tsx,RoadmapPage,LANDING,LANDING,src/app/(landing)/roadmap/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(landing)/roadmap/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0165,src/app/(landing)/security/page.tsx,"SecurityPage, metadata",LANDING,LANDING,src/app/(landing)/security/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(landing)/security/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0166,src/app/(landing)/terms/page.tsx,"TermsPage, metadata",LANDING,LANDING,src/app/(landing)/terms/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(landing)/terms/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0167,src/app/(onboarding)/layout.tsx,OnboardingLayout,ONBOARDING,ONBOARDING,src/app/(onboarding)/layout.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/layout.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0168,src/app/(onboarding)/onboarding/contact-info/page.tsx,ContactStep,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/contact-info/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/contact-info/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0169,src/app/(onboarding)/onboarding/dob/page.tsx,DOBStep,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/dob/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/dob/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0170,src/app/(onboarding)/onboarding/family/page.tsx,TrustDeclaration,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/family/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/family/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0171,src/app/(onboarding)/onboarding/firstwin/page.tsx,FirstWin,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/firstwin/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/firstwin/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0172,src/app/(onboarding)/onboarding/intro/page.tsx,RajyaNirmaanIntro,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/intro/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/intro/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0173,src/app/(onboarding)/onboarding/layout.tsx,OnboardingLayout,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/layout.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/layout.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0174,src/app/(onboarding)/onboarding/name/page.tsx,NameStep,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/name/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/name/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0175,src/app/(onboarding)/onboarding/occupation/page.tsx,OccupationStep,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/occupation/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/occupation/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0176,src/app/(onboarding)/onboarding/status/page.tsx,StatusStep,ONBOARDING,ONBOARDING,src/app/(onboarding)/onboarding/status/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(onboarding)/onboarding/status/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0177,src/app/api/auth/create-user/route.ts,POST,AUTH,AUTH,src/app/api/auth/create-user/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/create-user/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0178,src/app/api/auth/google-callback/route.ts,GET,AUTH,AUTH,src/app/api/auth/google-callback/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/google-callback/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0179,src/app/api/auth/google-status/route.ts,GET,AUTH,AUTH,src/app/api/auth/google-status/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/google-status/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0180,src/app/api/auth/google/route.ts,GET,AUTH,AUTH,src/app/api/auth/google/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/google/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0181,src/app/api/auth/link-google/route.ts,GET,AUTH,AUTH,src/app/api/auth/link-google/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/link-google/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0182,src/app/api/auth/send-confirmation/route.ts,POST,AUTH,AUTH,src/app/api/auth/send-confirmation/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/send-confirmation/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0183,src/app/api/auth/send-otp/route.ts,POST,AUTH,AUTH,src/app/api/auth/send-otp/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/send-otp/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0184,src/app/api/auth/send-reset/route.ts,POST,AUTH,AUTH,src/app/api/auth/send-reset/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/send-reset/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0185,src/app/api/auth/send-welcome/route.ts,POST,AUTH,AUTH,src/app/api/auth/send-welcome/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/send-welcome/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0186,src/app/api/auth/unlink-google/route.ts,POST,AUTH,AUTH,src/app/api/auth/unlink-google/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/unlink-google/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0187,src/app/api/auth/verify-otp/route.ts,POST,AUTH,AUTH,src/app/api/auth/verify-otp/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/verify-otp/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0188,src/app/api/auth/webhook/route.ts,POST,AUTH,AUTH,src/app/api/auth/webhook/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/auth/webhook/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0189,src/app/api/bank/[id]/route.ts,"GET, PUT, DELETE",KHATE,KHATE,src/app/api/bank/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/bank/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0190,src/app/api/bank/route.ts,"GET, POST",KHATE,KHATE,src/app/api/bank/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/bank/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0191,src/app/api/bhoomi/properties/[id]/route.ts,"PUT, DELETE",BHOOMI,BHOOMI,src/app/api/bhoomi/properties/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/bhoomi/properties/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0192,src/app/api/bhoomi/properties/route.ts,"GET, POST",BHOOMI,BHOOMI,src/app/api/bhoomi/properties/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/bhoomi/properties/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0193,src/app/api/budget/route.ts,"GET, POST",SHARED,SHARED,src/app/api/budget/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/budget/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0194,src/app/api/check-phone/route.ts,GET,SHARED,SHARED,src/app/api/check-phone/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/check-phone/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0195,src/app/api/check-user/route.ts,GET,SHARED,SHARED,src/app/api/check-user/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/check-user/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0196,src/app/api/contact/route.ts,"postHandler, getHandler",LANDING,LANDING,src/app/api/contact/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/contact/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0197,src/app/api/credentials/[id]/route.ts,DELETE,DWAAR,DWAAR,src/app/api/credentials/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/credentials/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0198,src/app/api/credentials/route.ts,"GET, POST",DWAAR,DWAAR,src/app/api/credentials/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/credentials/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0199,src/app/api/din/records/[id]/route.ts,"GET, PUT, DELETE",KAR,KAR,src/app/api/din/records/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/din/records/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0200,src/app/api/din/records/route.ts,"GET, POST",KAR,KAR,src/app/api/din/records/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/din/records/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0201,src/app/api/documents/route.ts,"GET, POST",GRANTHAGAAR,GRANTHAGAAR,src/app/api/documents/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/documents/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0202,src/app/api/education/[id]/route.ts,"DELETE, GET, PUT",FOUNDATION,FOUNDATION,src/app/api/education/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/education/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0203,src/app/api/education/route.ts,"GET, POST, DELETE",FOUNDATION,FOUNDATION,src/app/api/education/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/education/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
